student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,exam_score_class
12376,19,other,b.tech,4.53,51.9,yes,6.3,average,online videos,high,moderate,56.8,medium
12377,22,other,ba,4.95,82.1,yes,5.5,good,group study,high,moderate,71.8,medium
12378,21,other,b.com,4.38,74.4,yes,5.6,poor,mixed,low,hard,43.9,low
12379,23,female,b.com,0.45,73.1,yes,9.2,good,online videos,medium,hard,51.5,medium
12380,21,male,diploma,3.79,61.2,yes,7.5,average,coaching,high,moderate,63.1,medium
12381,17,male,b.com,0.41,85.3,yes,9.7,average,self-study,medium,moderate,51.5,medium
12382,23,male,ba,1.35,49.1,yes,6.7,poor,online videos,low,moderate,27.9,low
12383,18,female,bba,3.8,66.7,no,7.8,good,coaching,high,easy,78.1,high
12384,18,male,diploma,3.25,63.2,yes,7.4,average,coaching,low,easy,68.2,medium
12385,24,other,bca,0.38,87.8,yes,9.6,average,online videos,high,moderate,52.1,medium
12386,18,other,ba,1.1,51.2,yes,4.7,average,online videos,high,hard,31.0,low
12387,21,male,b.com,3.72,99.2,yes,5.9,good,self-study,low,hard,68.3,medium
12388,20,other,b.sc,7.74,49.5,yes,8.5,poor,online videos,low,moderate,74.1,medium
12389,23,female,b.tech,3.89,66.4,yes,8.6,poor,self-study,medium,easy,61.2,medium
12390,17,female,bca,6.18,76.4,yes,4.7,average,online videos,high,easy,72.0,medium
12391,17,other,bca,3.54,65.4,yes,7.3,poor,mixed,low,moderate,75.8,high
12392,20,female,b.com,1.53,92.6,yes,5.5,average,self-study,low,hard,35.3,low
12393,20,male,diploma,0.17,78.7,yes,9.1,poor,self-study,low,easy,30.3,low
12394,23,female,diploma,3.0,80.9,yes,8.6,average,mixed,low,easy,59.8,medium
12395,21,male,bba,7.36,92.9,yes,7.3,average,group study,high,moderate,100.0,high
12396,18,male,b.sc,2.6,47.7,yes,7.8,average,mixed,low,moderate,51.0,medium
12397,24,other,ba,2.95,66.8,yes,9.6,poor,self-study,high,moderate,72.0,medium
12398,20,male,bca,5.54,64.1,yes,4.1,good,group study,high,easy,82.1,high
12399,24,female,ba,5.9,85.1,no,7.8,poor,online videos,low,moderate,69.1,medium
12400,24,male,ba,4.87,90.5,yes,4.4,poor,online videos,low,moderate,71.1,medium
12401,17,female,ba,2.71,67.0,no,9.7,average,group study,medium,easy,55.9,medium
12402,21,male,bca,7.56,47.0,yes,6.2,good,group study,medium,easy,67.2,medium
12403,20,female,b.com,2.82,85.7,yes,5.6,average,online videos,high,easy,77.0,high
12404,20,female,b.sc,2.34,87.0,yes,4.1,average,group study,low,hard,48.6,low
12405,19,female,ba,6.75,56.5,yes,4.1,average,mixed,low,hard,57.8,medium
12406,21,male,bba,7.48,50.3,yes,9.8,good,self-study,medium,moderate,100.0,high
12407,20,female,diploma,7.65,48.5,yes,8.7,poor,mixed,medium,moderate,81.8,high
12408,18,other,b.tech,4.27,46.1,yes,9.6,good,group study,medium,moderate,69.6,medium
12409,19,other,diploma,6.96,57.4,yes,6.3,average,coaching,high,moderate,70.7,medium
12410,18,female,bca,1.47,83.0,yes,5.8,good,self-study,low,moderate,62.0,medium
12411,23,male,bba,7.11,57.2,yes,8.4,poor,coaching,high,moderate,70.2,medium
12412,22,female,b.sc,6.07,90.3,yes,8.1,average,group study,high,easy,100.0,high
12413,20,female,b.sc,3.19,60.1,yes,9.7,good,self-study,low,easy,49.3,low
12414,20,other,b.com,1.96,82.3,yes,5.3,average,mixed,high,moderate,45.2,low
12415,17,female,b.sc,6.08,52.7,yes,7.4,average,self-study,high,easy,85.3,high
12416,19,male,bba,3.44,46.9,yes,7.5,average,mixed,high,hard,38.1,low
12417,24,other,bca,7.83,54.5,yes,8.3,average,coaching,high,hard,97.7,high
12418,17,female,ba,6.84,77.6,yes,9.8,good,coaching,medium,easy,91.2,high
12419,18,female,bba,6.32,79.9,yes,9.5,average,self-study,high,moderate,99.7,high
12420,23,male,bca,2.67,77.2,yes,8.5,average,mixed,medium,easy,56.1,medium
12421,21,other,diploma,5.69,65.3,yes,6.3,good,mixed,medium,moderate,78.9,high
12422,17,other,bba,6.05,73.6,yes,6.3,good,mixed,medium,moderate,63.7,medium
12423,20,other,b.sc,3.28,96.5,yes,8.1,average,coaching,low,moderate,73.4,medium
12424,22,female,b.tech,0.76,44.5,yes,6.2,poor,group study,high,moderate,45.1,low
12425,19,female,diploma,5.88,45.0,no,8.5,poor,mixed,medium,hard,84.4,high
12426,20,male,bca,2.36,69.6,yes,9.6,good,online videos,medium,easy,73.8,medium
12427,22,female,bca,1.06,88.1,yes,7.7,good,coaching,medium,moderate,81.9,high
12428,21,male,b.com,0.34,92.7,no,7.9,good,mixed,medium,moderate,58.4,medium
12429,24,female,b.sc,2.62,83.8,no,8.1,good,group study,low,moderate,59.5,medium
12430,18,other,bba,4.08,53.3,yes,7.7,average,self-study,low,easy,45.9,low
12431,19,other,bba,0.31,85.5,yes,7.1,poor,group study,high,hard,32.2,low
12432,18,female,b.sc,4.51,53.1,yes,8.8,good,online videos,medium,hard,70.7,medium
12433,22,other,ba,7.16,40.9,yes,4.5,good,online videos,high,moderate,79.4,high
12434,21,female,b.com,4.78,49.1,yes,8.3,poor,online videos,high,moderate,61.2,medium
12435,19,other,b.sc,4.2,98.1,yes,5.1,poor,self-study,medium,easy,70.5,medium
12436,22,female,bca,1.86,82.9,yes,8.8,average,online videos,low,easy,39.1,low
12437,20,female,ba,3.51,48.8,yes,7.7,poor,mixed,low,moderate,44.1,low
12438,18,female,diploma,4.8,58.6,yes,6.5,poor,group study,high,easy,70.0,medium
12439,21,female,b.tech,6.92,93.0,yes,6.5,poor,online videos,high,easy,70.2,medium
12440,20,female,diploma,7.05,82.8,yes,5.3,poor,mixed,high,moderate,76.4,high
12441,20,other,bba,3.62,54.6,no,6.1,poor,online videos,medium,moderate,54.8,medium
12442,20,male,bba,1.47,98.6,yes,4.9,good,self-study,high,moderate,50.7,medium
12443,24,male,b.com,5.66,74.9,yes,6.0,poor,online videos,low,moderate,60.6,medium
12444,18,female,b.tech,7.6,73.0,yes,6.8,average,group study,low,moderate,65.5,medium
12445,19,female,b.sc,7.66,75.2,yes,5.3,average,mixed,medium,moderate,77.6,high
12446,21,female,ba,7.91,84.0,yes,4.1,average,self-study,low,moderate,100.0,high
12447,17,male,b.com,2.02,55.8,yes,8.9,poor,self-study,medium,hard,31.4,low
12448,18,other,b.sc,6.7,41.4,yes,8.8,average,online videos,low,moderate,69.9,medium
12449,21,female,b.tech,0.41,79.0,yes,9.4,average,group study,high,moderate,54.1,medium
12450,21,female,bba,0.12,68.4,yes,5.0,good,coaching,high,moderate,45.3,low
12451,22,other,bba,5.39,88.7,yes,4.8,good,mixed,low,hard,81.6,high
12452,17,female,b.sc,0.96,95.6,yes,5.3,average,group study,low,hard,21.4,low
12453,23,male,bca,3.11,76.6,yes,4.4,poor,group study,medium,moderate,67.8,medium
12454,20,other,diploma,0.1,75.7,yes,7.9,good,group study,high,easy,43.7,low
12455,18,female,diploma,0.69,78.2,yes,8.0,poor,online videos,medium,hard,28.0,low
12456,19,other,b.sc,1.67,44.7,yes,5.6,average,self-study,low,hard,21.0,low
12457,18,female,b.com,4.44,61.8,yes,8.3,average,coaching,medium,easy,56.7,medium
12458,20,male,b.tech,2.66,79.4,yes,5.7,good,group study,low,easy,53.3,medium
12459,20,female,b.tech,4.51,71.6,yes,8.6,good,self-study,low,moderate,70.7,medium
12460,20,other,bca,5.19,87.1,yes,5.8,good,online videos,medium,easy,70.0,medium
12461,20,other,diploma,0.08,47.1,yes,6.6,good,online videos,low,moderate,24.9,low
12462,24,male,b.sc,6.78,78.2,yes,9.3,poor,mixed,medium,moderate,96.5,high
12463,24,other,ba,0.46,90.4,yes,8.6,good,online videos,low,moderate,45.3,low
12464,20,other,b.tech,6.98,79.8,yes,4.9,poor,mixed,medium,hard,83.3,high
12465,24,female,bca,7.81,44.6,yes,6.3,average,coaching,high,easy,67.0,medium
12466,23,male,ba,7.23,79.8,no,5.7,poor,self-study,high,moderate,83.6,high
12467,23,female,b.com,4.34,91.0,yes,6.6,average,mixed,low,moderate,67.9,medium
12468,18,female,diploma,6.16,48.9,yes,5.4,good,group study,high,moderate,72.8,medium
12469,20,male,b.tech,1.38,77.1,yes,4.2,good,group study,high,easy,36.4,low
12470,19,other,b.sc,7.5,69.2,yes,9.6,average,self-study,high,moderate,90.6,high
12471,17,female,bca,0.19,53.5,yes,9.7,good,coaching,high,moderate,55.4,medium
12472,17,male,b.com,4.41,66.5,yes,6.1,good,group study,high,moderate,75.9,high
12473,21,female,bba,3.69,65.4,no,7.1,good,coaching,high,moderate,88.4,high
12474,20,other,b.sc,6.38,74.3,yes,7.7,good,group study,high,moderate,72.4,medium
12475,23,female,bba,5.96,84.9,yes,5.3,average,self-study,low,hard,70.6,medium
12476,22,female,ba,2.64,45.8,yes,8.9,good,online videos,high,moderate,48.2,low
12477,17,male,b.tech,1.31,52.1,yes,5.5,poor,online videos,high,easy,52.5,medium
12478,23,male,b.com,6.35,78.5,yes,5.9,average,online videos,high,easy,77.4,high
12479,20,other,b.com,7.82,47.4,yes,4.8,good,mixed,medium,easy,92.8,high
12480,21,other,bba,0.78,79.4,yes,4.9,good,coaching,medium,easy,47.2,low
12481,24,male,ba,5.86,79.4,yes,7.6,poor,coaching,medium,easy,76.6,high
12482,22,female,ba,4.13,60.2,yes,9.8,good,coaching,high,moderate,62.5,medium
12483,17,other,b.sc,2.5,99.3,yes,4.4,poor,online videos,medium,hard,60.3,medium
12484,18,other,diploma,0.12,68.4,yes,4.8,good,online videos,low,easy,19.599,low
12485,20,female,bca,5.79,97.7,yes,6.6,poor,mixed,high,moderate,82.8,high
12486,17,other,bba,1.06,50.7,yes,7.4,poor,coaching,low,moderate,44.5,low
12487,18,male,b.sc,6.81,96.1,yes,6.1,good,group study,low,easy,89.0,high
12488,23,male,bba,2.12,74.6,no,4.6,poor,mixed,high,easy,28.6,low
12489,18,female,b.sc,4.74,99.4,yes,9.3,good,group study,high,easy,84.8,high
12490,18,male,ba,2.27,75.9,yes,7.7,average,self-study,low,easy,60.1,medium
12491,21,other,b.sc,5.62,95.9,yes,9.4,poor,mixed,low,moderate,82.9,high
12492,17,female,b.com,0.94,61.0,yes,7.7,average,online videos,medium,easy,37.1,low
12493,19,female,bba,2.74,78.0,yes,6.6,poor,group study,low,moderate,36.3,low
12494,24,female,b.com,4.07,41.9,yes,6.9,good,group study,medium,easy,60.8,medium
12495,22,other,bca,4.68,75.0,yes,7.5,poor,coaching,high,hard,70.2,medium
12496,24,male,ba,4.64,62.5,yes,4.5,poor,coaching,medium,easy,52.2,medium
12497,19,female,diploma,0.64,89.4,yes,5.6,average,self-study,medium,moderate,41.1,low
12498,21,female,b.sc,0.27,69.8,yes,9.2,good,group study,high,moderate,57.6,medium
12499,18,male,diploma,1.9,71.4,yes,9.9,good,mixed,medium,moderate,54.8,medium
12500,20,other,b.tech,0.3,99.0,yes,7.3,good,online videos,high,hard,57.1,medium
12501,18,other,ba,1.76,93.4,yes,7.9,poor,group study,high,moderate,53.2,medium
12502,23,male,b.com,0.47,95.9,yes,8.6,good,online videos,low,moderate,39.2,low
12503,18,other,bca,4.22,50.2,yes,9.6,average,coaching,low,hard,60.2,medium
12504,18,other,b.tech,0.84,92.8,yes,4.1,average,mixed,high,hard,53.3,medium
12505,20,other,b.sc,3.32,65.7,yes,8.2,average,mixed,low,easy,57.5,medium
12506,20,female,b.sc,6.16,91.1,yes,7.3,good,self-study,high,easy,99.7,high
12507,19,male,diploma,6.18,70.5,yes,5.0,good,mixed,medium,hard,81.4,high
12508,19,male,ba,4.5,80.0,yes,9.5,good,mixed,low,hard,65.0,medium
12509,19,male,b.sc,0.25,55.0,yes,8.1,good,online videos,low,easy,41.1,low
12510,24,male,bca,4.29,51.7,yes,6.3,poor,online videos,low,moderate,39.2,low
12511,21,female,b.sc,2.02,73.4,yes,4.2,poor,online videos,low,hard,27.0,low
12512,24,male,b.sc,4.55,48.6,yes,7.2,average,online videos,medium,moderate,72.8,medium
12513,24,other,ba,7.27,77.5,no,9.1,good,self-study,low,moderate,88.6,high
12514,22,female,bca,4.79,42.0,yes,9.1,poor,coaching,low,easy,56.1,medium
12515,23,female,bca,7.52,52.0,yes,9.8,poor,mixed,low,moderate,68.7,medium
12516,17,male,b.tech,1.67,56.5,yes,5.2,good,coaching,high,easy,65.6,medium
12517,24,female,diploma,2.15,50.1,yes,8.9,poor,coaching,medium,hard,63.4,medium
12518,20,other,diploma,1.19,47.1,yes,8.7,poor,self-study,low,easy,38.1,low
12519,22,female,b.com,0.63,85.8,no,8.7,poor,coaching,high,hard,65.0,medium
12520,18,other,ba,0.08,65.1,yes,6.3,poor,self-study,medium,moderate,32.0,low
12521,17,male,b.com,7.42,55.3,yes,7.3,average,group study,medium,moderate,61.7,medium
12522,24,male,ba,3.61,58.3,yes,8.4,good,group study,medium,hard,57.5,medium
12523,20,female,bba,7.51,87.6,no,4.4,good,coaching,high,easy,100.0,high
12524,18,other,bba,6.91,53.6,yes,7.6,poor,mixed,medium,moderate,67.0,medium
12525,22,other,ba,5.95,85.7,no,8.1,good,mixed,medium,moderate,80.2,high
12526,17,other,ba,7.34,83.8,yes,7.0,poor,group study,low,easy,74.6,medium
12527,20,male,ba,2.11,44.1,yes,9.4,poor,mixed,low,easy,26.3,low
12528,22,male,b.com,6.85,94.4,yes,9.0,average,mixed,medium,moderate,74.3,medium
12529,22,female,b.tech,5.44,73.8,no,9.4,average,online videos,medium,moderate,71.8,medium
12530,20,other,b.com,4.8,90.3,yes,8.8,poor,mixed,high,easy,82.6,high
12531,19,other,bca,4.95,59.1,no,8.1,poor,coaching,low,easy,64.7,medium
12532,23,male,diploma,7.25,81.4,yes,9.8,poor,online videos,low,easy,98.0,high
12533,18,female,bca,7.43,76.1,no,5.9,good,online videos,high,moderate,98.9,high
12534,17,female,diploma,1.42,56.2,yes,9.8,poor,online videos,high,moderate,47.3,low
12535,18,other,bca,0.65,91.1,yes,5.6,average,coaching,low,moderate,59.4,medium
12536,23,male,ba,2.18,88.8,yes,5.2,average,coaching,medium,moderate,40.8,low
12537,20,other,bba,6.48,80.2,yes,9.2,good,self-study,medium,moderate,68.2,medium
12538,17,other,bca,0.78,92.1,yes,9.2,good,group study,high,easy,65.6,medium
12539,18,male,b.sc,5.29,53.1,yes,5.5,average,online videos,low,easy,69.3,medium
12540,17,other,b.sc,3.19,82.6,yes,6.2,poor,group study,low,easy,33.1,low
12541,23,female,b.sc,7.3,57.3,no,4.9,good,self-study,low,hard,55.5,medium
12542,20,other,ba,6.56,96.4,yes,5.2,poor,online videos,low,moderate,80.3,high
12543,17,male,bca,4.06,73.9,yes,6.2,good,group study,high,moderate,70.6,medium
12544,18,other,ba,3.05,90.9,yes,5.0,good,mixed,high,hard,73.4,medium
12545,21,male,diploma,6.68,50.8,yes,4.9,average,coaching,low,easy,66.2,medium
12546,21,male,b.com,1.95,59.1,yes,6.0,good,mixed,high,hard,46.3,low
12547,23,female,ba,4.35,85.8,no,8.8,good,online videos,medium,hard,70.3,medium
12548,17,female,diploma,7.45,61.5,yes,9.3,poor,group study,high,easy,79.6,high
12549,17,male,b.sc,4.83,45.4,no,5.7,poor,coaching,medium,moderate,44.0,low
12550,17,male,bca,7.44,79.4,no,9.6,average,self-study,low,moderate,68.4,medium
12551,20,female,b.sc,3.54,46.6,yes,4.1,average,self-study,medium,hard,39.3,low
12552,22,male,diploma,5.03,73.3,yes,5.8,good,coaching,medium,moderate,96.9,high
12553,22,male,b.com,7.52,90.2,no,7.5,good,group study,low,moderate,79.6,high
12554,18,male,bba,5.9,75.0,yes,9.4,poor,group study,high,moderate,78.4,high
12555,22,other,bba,7.24,70.0,yes,9.3,average,coaching,high,moderate,93.6,high
12556,22,other,b.com,6.66,53.7,yes,8.7,good,self-study,low,moderate,61.9,medium
12557,18,female,ba,0.62,49.8,yes,6.5,average,mixed,low,moderate,28.3,low
12558,22,other,bca,2.07,41.1,yes,9.4,good,coaching,low,easy,51.9,medium
12559,20,male,diploma,5.93,88.0,yes,4.1,average,mixed,high,moderate,84.3,high
12560,17,male,b.tech,7.12,41.8,no,4.2,good,mixed,low,easy,65.1,medium
12561,20,female,ba,6.42,91.5,yes,8.1,poor,online videos,medium,moderate,87.8,high
12562,23,other,bca,2.51,63.8,yes,5.2,poor,self-study,low,moderate,30.9,low
12563,22,female,ba,4.97,94.6,no,9.9,poor,group study,high,hard,68.0,medium
12564,19,other,b.tech,5.29,49.4,yes,7.2,average,group study,medium,hard,81.1,high
12565,23,female,b.tech,3.5,88.6,yes,4.9,poor,self-study,low,moderate,50.8,medium
12566,20,male,bca,4.7,91.9,yes,9.7,poor,self-study,low,hard,56.6,medium
12567,20,other,b.com,7.89,65.1,yes,5.9,good,self-study,medium,moderate,97.5,high
12568,17,female,bba,4.36,99.0,yes,5.7,good,group study,low,moderate,56.0,medium
12569,24,other,diploma,1.55,52.7,no,4.8,poor,coaching,low,hard,38.8,low
12570,23,other,b.tech,4.03,46.7,yes,9.4,average,online videos,medium,easy,38.3,low
12571,18,other,ba,1.41,98.3,yes,8.6,poor,self-study,medium,moderate,28.5,low
12572,21,other,b.sc,5.51,55.4,no,8.7,average,group study,low,easy,57.2,medium
12573,23,other,bca,7.22,41.7,yes,6.4,poor,self-study,high,moderate,52.3,medium
12574,21,female,ba,5.41,63.6,yes,7.8,poor,group study,medium,hard,82.6,high
12575,18,male,diploma,7.02,99.4,yes,8.2,average,mixed,high,moderate,92.4,high
12576,24,female,b.com,5.82,90.4,yes,9.9,good,mixed,high,moderate,91.1,high
12577,19,male,b.sc,3.5,45.8,yes,7.3,good,mixed,high,moderate,61.1,medium
12578,19,male,diploma,4.31,61.6,yes,5.6,poor,coaching,high,moderate,65.1,medium
12579,19,female,bba,4.26,72.2,yes,4.7,good,group study,high,easy,69.6,medium
12580,24,female,b.sc,3.14,87.8,yes,5.5,good,group study,high,moderate,77.0,high
12581,21,female,bba,0.74,51.5,yes,4.2,poor,mixed,low,moderate,34.5,low
12582,22,female,b.com,5.61,45.5,yes,4.9,good,group study,high,easy,66.3,medium
12583,24,other,b.tech,0.38,84.0,no,7.1,poor,group study,high,moderate,46.0,low
12584,24,male,b.sc,1.63,41.3,no,4.1,poor,self-study,low,hard,33.1,low
12585,23,female,bca,3.63,70.9,yes,4.6,poor,group study,low,easy,44.4,low
12586,24,male,b.tech,7.9,82.4,yes,4.3,average,online videos,medium,easy,79.6,high
12587,24,other,b.com,2.45,80.0,yes,7.2,good,coaching,high,easy,66.9,medium
12588,24,female,b.sc,6.36,70.6,yes,4.1,good,online videos,medium,moderate,66.4,medium
12589,22,female,bca,3.36,86.9,yes,7.0,poor,mixed,medium,moderate,64.5,medium
12590,18,female,diploma,1.77,75.4,yes,7.7,good,online videos,medium,moderate,68.4,medium
12591,17,other,bca,0.21,89.4,yes,5.3,average,group study,medium,moderate,38.6,low
12592,23,female,bca,0.71,74.8,yes,9.5,good,mixed,high,moderate,65.0,medium
12593,19,other,b.tech,3.33,65.9,yes,9.9,good,self-study,low,easy,69.3,medium
12594,23,male,diploma,3.2,75.9,yes,9.5,good,online videos,high,moderate,84.1,high
12595,24,other,b.sc,5.01,65.5,no,9.4,average,self-study,high,easy,79.2,high
12596,22,other,b.com,0.5,52.6,no,4.5,good,group study,medium,moderate,38.6,low
12597,23,male,bca,2.27,68.3,yes,6.0,average,self-study,medium,hard,41.8,low
12598,19,male,b.sc,0.19,96.9,yes,5.6,good,group study,high,moderate,47.2,low
12599,20,other,b.sc,6.98,75.3,yes,5.2,average,group study,low,easy,76.0,high
12600,24,female,b.tech,3.18,83.7,no,7.5,poor,group study,medium,moderate,61.4,medium
12601,23,other,b.com,4.67,79.4,no,9.0,average,coaching,low,moderate,58.6,medium
12602,18,male,ba,5.68,67.7,yes,9.2,poor,self-study,medium,moderate,73.8,medium
12603,24,female,ba,2.14,64.4,yes,5.3,good,self-study,low,easy,33.0,low
12604,20,other,b.tech,1.08,51.9,yes,6.2,good,mixed,low,hard,48.4,low
12605,23,other,b.sc,4.64,40.9,yes,8.8,good,self-study,low,hard,54.6,medium
12606,21,female,b.tech,7.23,91.8,yes,8.6,poor,mixed,high,moderate,96.8,high
12607,21,male,b.sc,7.14,56.7,no,9.2,good,group study,low,moderate,88.2,high
12608,18,female,bba,2.47,75.5,yes,4.6,poor,mixed,high,moderate,57.0,medium
12609,19,female,b.tech,2.13,67.7,yes,4.7,average,mixed,high,moderate,46.9,low
12610,22,other,b.sc,2.83,46.5,yes,8.6,average,coaching,low,hard,67.0,medium
12611,23,other,ba,1.96,42.1,yes,8.4,average,online videos,medium,moderate,38.0,low
12612,17,other,ba,7.72,96.5,yes,9.0,average,mixed,high,easy,95.0,high
12613,17,male,diploma,0.28,61.7,yes,9.7,good,coaching,medium,hard,57.5,medium
12614,22,female,bba,1.53,58.8,yes,9.9,average,group study,low,hard,34.8,low
12615,20,female,diploma,0.23,45.1,yes,7.0,good,self-study,high,moderate,23.8,low
12616,23,female,bca,6.83,40.6,yes,8.9,good,online videos,low,easy,63.8,medium
12617,17,other,ba,3.77,83.4,no,6.3,average,online videos,high,moderate,66.3,medium
12618,19,other,b.com,1.82,93.2,yes,9.1,good,coaching,low,hard,61.2,medium
12619,17,male,b.tech,3.16,55.3,no,8.4,average,coaching,medium,moderate,57.8,medium
12620,22,other,bba,0.85,66.8,yes,7.3,average,group study,low,easy,19.599,low
12621,23,other,diploma,0.86,77.2,yes,6.1,average,coaching,medium,hard,64.0,medium
12622,18,other,b.com,7.58,50.0,yes,9.0,average,coaching,high,moderate,91.3,high
12623,19,female,b.com,5.57,62.2,yes,8.5,good,self-study,high,easy,69.1,medium
12624,23,other,b.tech,5.11,69.4,yes,7.6,good,coaching,high,moderate,98.5,high
12625,17,female,bba,3.78,78.7,yes,7.5,poor,self-study,medium,easy,42.2,low
12626,24,other,b.com,3.92,98.9,yes,5.0,average,mixed,medium,moderate,60.9,medium
12627,24,other,b.tech,6.18,69.8,yes,7.3,good,coaching,high,hard,86.3,high
12628,18,other,b.tech,0.42,55.4,yes,5.1,poor,coaching,low,moderate,23.5,low
12629,18,female,b.com,5.34,79.2,yes,5.1,good,self-study,medium,moderate,67.7,medium
12630,22,male,ba,4.4,46.9,yes,6.5,poor,mixed,high,hard,62.6,medium
12631,17,female,ba,2.45,40.6,no,9.5,average,mixed,low,hard,53.3,medium
12632,21,other,bca,1.73,62.6,yes,7.3,average,online videos,high,moderate,58.4,medium
12633,17,female,ba,6.89,44.2,yes,7.8,poor,online videos,medium,hard,78.4,high
12634,21,other,bca,7.45,68.6,yes,7.1,good,online videos,high,moderate,82.1,high
12635,19,female,b.com,0.77,59.6,yes,5.8,poor,group study,medium,easy,35.4,low
